55.1482 	EXP 	fixation: autoDraw = True
55.6492 	INFO 	Keyboard events cleared
55.6483 	EXP 	fixation: autoDraw = False
55.6483 	EXP 	text: autoDraw = True
56.5010 	EXP 	New trial (rep=7, index=3): <Trial 31 (3 in rep 7) data={'word': 'BLUE', 'colour': 'blue', 'stm_condition': 'C', 'correct_res': 'b', 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 7}>
56.5079 	DATA 	Keypress: r
56.5151 	EXP 	fixation: autoDraw = False
56.5151 	EXP 	text: autoDraw = False
56.5151 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
56.5151 	EXP 	text: height = 0.05
56.5151 	EXP 	text: height = 0.05
56.5151 	EXP 	text: height = 0.05
56.5151 	EXP 	text: text = 'BLUE'
56.5151 	EXP 	fixation: autoDraw = True
57.0158 	INFO 	Keyboard events cleared
57.0150 	EXP 	fixation: autoDraw = False
57.0150 	EXP 	text: autoDraw = True
57.7009 	EXP 	New trial (rep=8, index=0): <Trial 32 (0 in rep 8) data={'word': 'BLUE', 'colour': 'red', 'stm_condition': 'I', 'correct_res': 'r', 'thisN': 32, 'thisTrialN': 0, 'thisRepN': 8}>
57.7039 	DATA 	Keypress: b
57.7149 	EXP 	fixation: autoDraw = False
57.7149 	EXP 	text: autoDraw = False
57.7149 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
57.7149 	EXP 	text: text = 'BLUE'
57.7149 	EXP 	fixation: autoDraw = True
58.2154 	INFO 	Keyboard events cleared
58.2146 	EXP 	fixation: autoDraw = False
58.2146 	EXP 	text: autoDraw = True
59.9173 	EXP 	New trial (rep=8, index=1): <Trial 33 (1 in rep 8) data={'word': 'RED', 'colour': 'red', 'stm_condition': 'C', 'correct_res': 'r', 'thisN': 33, 'thisTrialN': 1, 'thisRepN': 8}>
59.9244 	DATA 	Keypress: r
59.9315 	EXP 	fixation: autoDraw = False
59.9315 	EXP 	text: autoDraw = False
59.9315 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
59.9315 	EXP 	text: height = 0.05
59.9315 	EXP 	text: height = 0.05
59.9315 	EXP 	text: height = 0.05
59.9315 	EXP 	text: text = 'RED'
59.9315 	EXP 	fixation: autoDraw = True
60.4326 	INFO 	Keyboard events cleared
60.4316 	EXP 	fixation: autoDraw = False
60.4316 	EXP 	text: autoDraw = True
61.2529 	DATA 	Keypress: r
61.2672 	EXP 	New trial (rep=8, index=2): <Trial 34 (2 in rep 8) data={'word': 'BLUE', 'colour': 'blue', 'stm_condition': 'C', 'correct_res': 'b', 'thisN': 34, 'thisTrialN': 2, 'thisRepN': 8}>
61.2814 	EXP 	fixation: autoDraw = False
61.2814 	EXP 	text: autoDraw = False
61.2814 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
61.2814 	EXP 	text: height = 0.05
61.2814 	EXP 	text: height = 0.05
61.2814 	EXP 	text: height = 0.05
61.2814 	EXP 	text: text = 'BLUE'
61.2814 	EXP 	fixation: autoDraw = True
61.7823 	INFO 	Keyboard events cleared
61.7813 	EXP 	fixation: autoDraw = False
61.7813 	EXP 	text: autoDraw = True
62.6181 	DATA 	Keypress: b
62.6334 	EXP 	New trial (rep=8, index=3): <Trial 35 (3 in rep 8) data={'word': 'RED', 'colour': 'blue', 'stm_condition': 'I', 'correct_res': 'b', 'thisN': 35, 'thisTrialN': 3, 'thisRepN': 8}>
62.6480 	EXP 	fixation: autoDraw = False
62.6480 	EXP 	text: autoDraw = False
62.6480 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
62.6480 	EXP 	text: height = 0.05
62.6480 	EXP 	text: height = 0.05
62.6480 	EXP 	text: height = 0.05
62.6480 	EXP 	text: text = 'RED'
62.6480 	EXP 	fixation: autoDraw = True
63.1493 	INFO 	Keyboard events cleared
63.1482 	EXP 	fixation: autoDraw = False
63.1482 	EXP 	text: autoDraw = True
63.9678 	EXP 	New trial (rep=9, index=0): <Trial 36 (0 in rep 9) data={'word': 'BLUE', 'colour': 'red', 'stm_condition': 'I', 'correct_res': 'r', 'thisN': 36, 'thisTrialN': 0, 'thisRepN': 9}>
63.9748 	DATA 	Keypress: r
63.9813 	EXP 	fixation: autoDraw = False
63.9813 	EXP 	text: autoDraw = False
63.9813 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
63.9813 	EXP 	text: height = 0.05
63.9813 	EXP 	text: height = 0.05
63.9813 	EXP 	text: height = 0.05
63.9813 	EXP 	text: text = 'BLUE'
63.9813 	EXP 	fixation: autoDraw = True
64.4822 	INFO 	Keyboard events cleared
64.4813 	EXP 	fixation: autoDraw = False
64.4813 	EXP 	text: autoDraw = True
65.9173 	EXP 	New trial (rep=9, index=1): <Trial 37 (1 in rep 9) data={'word': 'RED', 'colour': 'red', 'stm_condition': 'C', 'correct_res': 'r', 'thisN': 37, 'thisTrialN': 1, 'thisRepN': 9}>
65.9244 	DATA 	Keypress: r
65.9310 	EXP 	fixation: autoDraw = False
65.9310 	EXP 	text: autoDraw = False
65.9310 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
65.9310 	EXP 	text: height = 0.05
65.9310 	EXP 	text: height = 0.05
65.9310 	EXP 	text: height = 0.05
65.9310 	EXP 	text: text = 'RED'
65.9310 	EXP 	fixation: autoDraw = True
66.4321 	INFO 	Keyboard events cleared
66.4313 	EXP 	fixation: autoDraw = False
66.4313 	EXP 	text: autoDraw = True
67.2007 	EXP 	New trial (rep=9, index=2): <Trial 38 (2 in rep 9) data={'word': 'BLUE', 'colour': 'blue', 'stm_condition': 'C', 'correct_res': 'b', 'thisN': 38, 'thisTrialN': 2, 'thisRepN': 9}>
67.2076 	DATA 	Keypress: r
67.2144 	EXP 	fixation: autoDraw = False
67.2144 	EXP 	text: autoDraw = False
67.2144 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
67.2144 	EXP 	text: height = 0.05
67.2144 	EXP 	text: height = 0.05
67.2144 	EXP 	text: height = 0.05
67.2144 	EXP 	text: text = 'BLUE'
67.2144 	EXP 	fixation: autoDraw = True
67.7153 	INFO 	Keyboard events cleared
67.7143 	EXP 	fixation: autoDraw = False
67.7143 	EXP 	text: autoDraw = True
68.5171 	EXP 	New trial (rep=9, index=3): <Trial 39 (3 in rep 9) data={'word': 'RED', 'colour': 'blue', 'stm_condition': 'I', 'correct_res': 'b', 'thisN': 39, 'thisTrialN': 3, 'thisRepN': 9}>
68.5240 	DATA 	Keypress: b
68.5310 	EXP 	fixation: autoDraw = False
68.5310 	EXP 	text: autoDraw = False
68.5310 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
68.5310 	EXP 	text: height = 0.05
68.5310 	EXP 	text: height = 0.05
68.5310 	EXP 	text: height = 0.05
68.5310 	EXP 	text: text = 'RED'
68.5310 	EXP 	fixation: autoDraw = True
69.0321 	INFO 	Keyboard events cleared
69.0311 	EXP 	fixation: autoDraw = False
69.0311 	EXP 	text: autoDraw = True
69.7536 	DATA 	Keypress: b
69.7642 	EXP 	fixation: autoDraw = False
69.7642 	EXP 	text: autoDraw = False
69.7642 	EXP 	text_3: autoDraw = True
70.7642 	EXP 	text_3: autoDraw = False
70.7642 	EXP 	text_3: autoDraw = False
70.7644 	EXP 	stroop task: status = STOPPED
70.8230 	INFO 	saved data to 'C:\\Users\\kashy\\data/954272_stroop task_2024-08-16_01h35.16.155.csv'
70.8274 	INFO 	saved data to C:\Users\kashy\data/954272_stroop task_2024-08-16_01h35.16.155.psydat
70.9600 	EXP 	window1: mouseVisible = True
